parameter,metabolite,sample_idx,value,file
concentration,met_1,1218,1.139723381962538,trdata_141T_dt160us.mat
concentration,met_1,1219,1.0305925175918456,trdata_141T_dt160us.mat
concentration,met_1,1220,1.3174906982390486,trdata_141T_dt160us.mat
concentration,met_1,1221,1.641839227609795,trdata_141T_dt160us.mat
concentration,met_1,1222,0.8379336460879346,trdata_141T_dt160us.mat
concentration,met_1,1223,1.3962311267963206,trdata_141T_dt160us.mat
concentration,met_1,1224,0.6025918671613512,trdata_141T_dt160us.mat
concentration,met_1,1225,1.323463591955654,trdata_141T_dt160us.mat
concentration,met_1,1226,1.6148751411479096,trdata_141T_dt160us.mat
concentration,met_1,1227,1.4366813141549466,trdata_141T_dt160us.mat
concentration,met_1,1228,1.5238918436747246,trdata_141T_dt160us.mat
concentration,met_1,1229,1.4802492016219087,trdata_141T_dt160us.mat
concentration,met_1,1230,1.282550135564309,trdata_141T_dt160us.mat
concentration,met_1,1231,0.536925134948787,trdata_141T_dt160us.mat
concentration,met_1,1232,1.3636643111723012,trdata_141T_dt160us.mat
concentration,met_1,1233,1.3470001344130385,trdata_141T_dt160us.mat
concentration,met_1,1234,0.24885750592768818,trdata_141T_dt160us.mat
concentration,met_1,1235,1.5342706429980355,trdata_141T_dt160us.mat
concentration,met_1,1236,1.1877558081313195,trdata_141T_dt160us.mat
concentration,met_1,1237,1.58137356973422,trdata_141T_dt160us.mat
concentration,met_1,1238,2.2391681791151377,trdata_141T_dt160us.mat
concentration,met_1,1239,0.7922320335269323,trdata_141T_dt160us.mat
concentration,met_1,1240,1.705588698915244,trdata_141T_dt160us.mat
concentration,met_1,1241,1.4593342963022566,trdata_141T_dt160us.mat
concentration,met_1,1242,0.39121945493067245,trdata_141T_dt160us.mat
concentration,met_1,1243,1.630080876074075,trdata_141T_dt160us.mat
concentration,met_1,1244,0.8800501325833772,trdata_141T_dt160us.mat
concentration,met_1,1245,1.056932762579196,trdata_141T_dt160us.mat
concentration,met_1,1246,0.6653881729194441,trdata_141T_dt160us.mat
concentration,met_1,1247,1.7838140617743339,trdata_141T_dt160us.mat
concentration,met_1,1248,1.2581821937265467,trdata_141T_dt160us.mat
concentration,met_1,1249,0.6470641990597421,trdata_141T_dt160us.mat
concentration,met_1,1250,1.0065833813845364,trdata_141T_dt160us.mat
concentration,met_1,1251,0.9645821546026934,trdata_141T_dt160us.mat
concentration,met_1,1252,1.0756354292775903,trdata_141T_dt160us.mat
concentration,met_1,1253,0.8766921757819826,trdata_141T_dt160us.mat
concentration,met_1,1254,1.1873467474260937,trdata_141T_dt160us.mat
concentration,met_1,1255,1.6889793542160958,trdata_141T_dt160us.mat
concentration,met_1,1256,1.263855042014106,trdata_141T_dt160us.mat
concentration,met_1,1257,1.837071537379881,trdata_141T_dt160us.mat
concentration,met_1,1258,2.358868103525836,trdata_141T_dt160us.mat
concentration,met_1,1259,0.9382364074280873,trdata_141T_dt160us.mat
concentration,met_1,1260,1.1374832933493513,trdata_141T_dt160us.mat
concentration,met_1,1261,1.216971483260366,trdata_141T_dt160us.mat
concentration,met_1,1262,1.331698344849303,trdata_141T_dt160us.mat
concentration,met_1,1263,0.6813564035005414,trdata_141T_dt160us.mat
concentration,met_1,1264,1.5279093281004383,trdata_141T_dt160us.mat
concentration,met_1,1265,1.1050040498784348,trdata_141T_dt160us.mat
concentration,met_1,1266,1.1273262672643272,trdata_141T_dt160us.mat
concentration,met_1,1267,0.9157962483819831,trdata_141T_dt160us.mat
concentration,met_1,1268,0.9088267722924996,trdata_141T_dt160us.mat
concentration,met_1,1269,2.189218031762932,trdata_141T_dt160us.mat
concentration,met_1,1270,2.335748049322091,trdata_141T_dt160us.mat
concentration,met_1,1271,0.32919857561989896,trdata_141T_dt160us.mat
concentration,met_1,1272,1.1143014485564546,trdata_141T_dt160us.mat
concentration,met_1,1273,0.7810684736854203,trdata_141T_dt160us.mat
concentration,met_1,1274,1.6156851197004143,trdata_141T_dt160us.mat
concentration,met_1,1275,1.2596089237783383,trdata_141T_dt160us.mat
concentration,met_1,1276,1.4359221364770778,trdata_141T_dt160us.mat
concentration,met_1,1277,0.9036978529692852,trdata_141T_dt160us.mat
concentration,met_1,1278,1.279650725052634,trdata_141T_dt160us.mat
concentration,met_1,1279,0.48425650968950773,trdata_141T_dt160us.mat
concentration,met_1,1280,1.355047645041097,trdata_141T_dt160us.mat
concentration,met_1,1281,0.9362053027272792,trdata_141T_dt160us.mat
concentration,met_1,1282,1.1251816652645927,trdata_141T_dt160us.mat
concentration,met_1,1283,1.2253968160626771,trdata_141T_dt160us.mat
concentration,met_1,1284,1.5474919183406046,trdata_141T_dt160us.mat
concentration,met_1,1285,1.122266459189444,trdata_141T_dt160us.mat
concentration,met_1,1286,1.0294974050340664,trdata_141T_dt160us.mat
concentration,met_1,1287,1.0612131716479196,trdata_141T_dt160us.mat
concentration,met_1,1288,1.6235444345602903,trdata_141T_dt160us.mat
concentration,met_1,1289,0.897085114250429,trdata_141T_dt160us.mat
concentration,met_1,1290,1.520196748420493,trdata_141T_dt160us.mat
concentration,met_1,1291,1.878774953707588,trdata_141T_dt160us.mat
concentration,met_1,1292,1.3201518645167925,trdata_141T_dt160us.mat
concentration,met_1,1293,0.8814955939974576,trdata_141T_dt160us.mat
concentration,met_1,1294,1.8379864996309532,trdata_141T_dt160us.mat
concentration,met_1,1295,0.6868764172031271,trdata_141T_dt160us.mat
concentration,met_1,1296,1.3974286719494553,trdata_141T_dt160us.mat
concentration,met_1,1297,1.085332749157778,trdata_141T_dt160us.mat
concentration,met_1,1298,1.6166261232300063,trdata_141T_dt160us.mat
concentration,met_1,1299,0.15580036777065276,trdata_141T_dt160us.mat
concentration,met_1,1300,1.2650579804561857,trdata_141T_dt160us.mat
concentration,met_1,1301,1.2121178597989442,trdata_141T_dt160us.mat
concentration,met_1,1302,1.9091543808939855,trdata_141T_dt160us.mat
concentration,met_1,1303,1.325297832947341,trdata_141T_dt160us.mat
concentration,met_1,1304,1.5287851120667284,trdata_141T_dt160us.mat
concentration,met_1,1305,1.059016317067872,trdata_141T_dt160us.mat
concentration,met_1,1306,1.0712636475686648,trdata_141T_dt160us.mat
concentration,met_1,1307,1.3988689723193044,trdata_141T_dt160us.mat
concentration,met_1,1308,0.8200694565868505,trdata_141T_dt160us.mat
concentration,met_1,1309,1.0491712498060803,trdata_141T_dt160us.mat
concentration,met_1,1310,0.8825930679814467,trdata_141T_dt160us.mat
concentration,met_1,1311,1.4247046581171456,trdata_141T_dt160us.mat
concentration,met_1,1312,1.522946585584737,trdata_141T_dt160us.mat
concentration,met_1,1313,0.8886897938646015,trdata_141T_dt160us.mat
concentration,met_1,1314,1.300976134294573,trdata_141T_dt160us.mat
concentration,met_1,1315,1.0967365488758933,trdata_141T_dt160us.mat
concentration,met_1,1316,0.5991146069059562,trdata_141T_dt160us.mat
concentration,met_1,1317,0.8983075706279261,trdata_141T_dt160us.mat
concentration,met_1,1318,1.2824536217447056,trdata_141T_dt160us.mat
concentration,met_1,1319,1.9150721643703932,trdata_141T_dt160us.mat
concentration,met_1,1320,1.8761916616279581,trdata_141T_dt160us.mat
concentration,met_1,1321,0.7194011713513342,trdata_141T_dt160us.mat
concentration,met_1,1322,1.0074904134704334,trdata_141T_dt160us.mat
concentration,met_1,1323,0.33841428065300727,trdata_141T_dt160us.mat
concentration,met_1,1324,1.6860430675819613,trdata_141T_dt160us.mat
concentration,met_1,1325,0.5674201443144313,trdata_141T_dt160us.mat
concentration,met_1,1326,1.9223697184353683,trdata_141T_dt160us.mat
concentration,met_1,1327,1.3991726353550553,trdata_141T_dt160us.mat
concentration,met_1,1328,0.0,trdata_141T_dt160us.mat
concentration,met_1,1329,0.3187842355921683,trdata_141T_dt160us.mat
concentration,met_1,1330,0.6130608838988651,trdata_141T_dt160us.mat
concentration,met_1,1331,0.8610097358665256,trdata_141T_dt160us.mat
concentration,met_1,1332,0.9138368526128111,trdata_141T_dt160us.mat
concentration,met_1,1333,1.2911754819312526,trdata_141T_dt160us.mat
concentration,met_1,1334,1.41648906237321,trdata_141T_dt160us.mat
concentration,met_1,1335,1.9182154772787285,trdata_141T_dt160us.mat
concentration,met_1,1336,0.7829422837761864,trdata_141T_dt160us.mat
concentration,met_1,1337,1.7701672572919174,trdata_141T_dt160us.mat
concentration,met_1,1338,1.0060751616634807,trdata_141T_dt160us.mat
concentration,met_1,1339,0.9084459841397416,trdata_141T_dt160us.mat
concentration,met_1,1340,0.7748563899353197,trdata_141T_dt160us.mat
concentration,met_1,1341,1.6959150657888153,trdata_141T_dt160us.mat
concentration,met_1,1342,2.0308249463022863,trdata_141T_dt160us.mat
concentration,met_1,1343,0.9829503684020295,trdata_141T_dt160us.mat
concentration,met_1,1344,1.6727937268225674,trdata_141T_dt160us.mat
concentration,met_1,1345,0.6382580685411925,trdata_141T_dt160us.mat
concentration,met_1,1346,1.7837884644936604,trdata_141T_dt160us.mat
concentration,met_1,1347,0.8726833014823404,trdata_141T_dt160us.mat
concentration,met_1,1348,0.8595796253278594,trdata_141T_dt160us.mat
concentration,met_1,1349,1.6803459824986255,trdata_141T_dt160us.mat
concentration,met_1,1350,1.8018824974253553,trdata_141T_dt160us.mat
concentration,met_1,1351,1.2390192123836419,trdata_141T_dt160us.mat
concentration,met_1,1352,0.7417367071130097,trdata_141T_dt160us.mat
concentration,met_1,1353,0.9343395836432185,trdata_141T_dt160us.mat
concentration,met_1,1354,1.4841121859508752,trdata_141T_dt160us.mat
concentration,met_1,1355,1.0549300609868062,trdata_141T_dt160us.mat
concentration,met_1,1356,0.955091270001577,trdata_141T_dt160us.mat
concentration,met_1,1357,1.1529964555120678,trdata_141T_dt160us.mat
concentration,met_1,1358,1.0776836104661478,trdata_141T_dt160us.mat
concentration,met_1,1359,1.0931700080451416,trdata_141T_dt160us.mat
concentration,met_1,1360,1.6623969284514934,trdata_141T_dt160us.mat
concentration,met_1,1361,0.7645355221988066,trdata_141T_dt160us.mat
concentration,met_1,1362,1.0970470838101092,trdata_141T_dt160us.mat
concentration,met_1,1363,1.9943515099806064,trdata_141T_dt160us.mat
concentration,met_1,1364,1.0348490152322412,trdata_141T_dt160us.mat
concentration,met_1,1365,0.9058716366236774,trdata_141T_dt160us.mat
concentration,met_1,1366,1.0390444531472285,trdata_141T_dt160us.mat
concentration,met_1,1367,1.2461930488687682,trdata_141T_dt160us.mat
concentration,met_1,1368,1.3279231647309453,trdata_141T_dt160us.mat
concentration,met_1,1369,0.9065384754958126,trdata_141T_dt160us.mat
concentration,met_1,1370,2.1291336613907177,trdata_141T_dt160us.mat
concentration,met_1,1371,0.7085194341636236,trdata_141T_dt160us.mat
concentration,met_1,1372,0.7629419796336632,trdata_141T_dt160us.mat
concentration,met_1,1373,0.8516222666347939,trdata_141T_dt160us.mat
concentration,met_1,1374,1.5885091187158644,trdata_141T_dt160us.mat
concentration,met_1,1375,0.6803389338661907,trdata_141T_dt160us.mat
concentration,met_1,1376,1.3436766314455972,trdata_141T_dt160us.mat
concentration,met_1,1377,1.9140210667801343,trdata_141T_dt160us.mat
concentration,met_1,1378,1.0607604322538207,trdata_141T_dt160us.mat
concentration,met_1,1379,0.9023693287506023,trdata_141T_dt160us.mat
concentration,met_1,1380,0.6300066334032793,trdata_141T_dt160us.mat
concentration,met_1,1381,1.2807739543727121,trdata_141T_dt160us.mat
concentration,met_1,1382,1.3109580262524234,trdata_141T_dt160us.mat
concentration,met_1,1383,1.6499250619026333,trdata_141T_dt160us.mat
concentration,met_1,1384,1.1813791363610895,trdata_141T_dt160us.mat
concentration,met_1,1385,1.232495683488753,trdata_141T_dt160us.mat
concentration,met_1,1386,1.3180093871168483,trdata_141T_dt160us.mat
concentration,met_1,1387,1.0601446147653588,trdata_141T_dt160us.mat
concentration,met_1,1388,1.4296285088848022,trdata_141T_dt160us.mat
concentration,met_1,1389,1.4458362813546994,trdata_141T_dt160us.mat
concentration,met_1,1390,0.9734716499480354,trdata_141T_dt160us.mat
concentration,met_1,1391,0.7699117508832392,trdata_141T_dt160us.mat
concentration,met_1,1392,1.2390016695898283,trdata_141T_dt160us.mat
concentration,met_1,1393,0.6218324727434513,trdata_141T_dt160us.mat
concentration,met_1,1394,0.46570674519132726,trdata_141T_dt160us.mat
concentration,met_1,1395,0.7849072962419776,trdata_141T_dt160us.mat
concentration,met_1,1396,1.460820855513843,trdata_141T_dt160us.mat
concentration,met_1,1397,1.002135944733064,trdata_141T_dt160us.mat
concentration,met_1,1398,1.1039220465758866,trdata_141T_dt160us.mat
concentration,met_1,1399,1.806607217759617,trdata_141T_dt160us.mat
concentration,met_1,1400,1.54112525077666,trdata_141T_dt160us.mat
concentration,met_1,1401,2.6389088662387548,trdata_141T_dt160us.mat
concentration,met_1,1402,1.6395157384865762,trdata_141T_dt160us.mat
concentration,met_1,1403,1.396551103486111,trdata_141T_dt160us.mat
concentration,met_1,1404,0.2554497971105322,trdata_141T_dt160us.mat
concentration,met_1,1405,0.7870869617897581,trdata_141T_dt160us.mat
concentration,met_1,1406,0.4395188798224985,trdata_141T_dt160us.mat
concentration,met_1,1407,1.2231133478300398,trdata_141T_dt160us.mat
concentration,met_1,1408,0.3920522087476712,trdata_141T_dt160us.mat
concentration,met_1,1409,1.8492961431510317,trdata_141T_dt160us.mat
concentration,met_1,1410,1.2654110510476213,trdata_141T_dt160us.mat
concentration,met_1,1411,1.3803304679282042,trdata_141T_dt160us.mat
concentration,met_1,1412,1.143466369208096,trdata_141T_dt160us.mat
concentration,met_1,1413,1.9715676261427642,trdata_141T_dt160us.mat
concentration,met_1,1414,1.7451719560851129,trdata_141T_dt160us.mat
concentration,met_1,1415,1.559304443154132,trdata_141T_dt160us.mat
concentration,met_1,1416,0.6771565976242495,trdata_141T_dt160us.mat
concentration,met_1,1417,1.2130205229033324,trdata_141T_dt160us.mat
concentration,met_1,1418,2.130774373938296,trdata_141T_dt160us.mat
concentration,met_1,1419,1.1859557109321872,trdata_141T_dt160us.mat
concentration,met_1,1420,0.86582507041184,trdata_141T_dt160us.mat
concentration,met_1,1421,0.3903768511192355,trdata_141T_dt160us.mat
concentration,met_1,1422,1.0596911548117136,trdata_141T_dt160us.mat
concentration,met_1,1423,1.338163093749678,trdata_141T_dt160us.mat
concentration,met_1,1424,1.523032535788096,trdata_141T_dt160us.mat
concentration,met_1,1425,2.3578097019013997,trdata_141T_dt160us.mat
concentration,met_1,1426,1.3421569682300984,trdata_141T_dt160us.mat
concentration,met_1,1427,0.8650342713842689,trdata_141T_dt160us.mat
concentration,met_1,1428,1.3748596638658843,trdata_141T_dt160us.mat
concentration,met_1,1429,0.9747152351259198,trdata_141T_dt160us.mat
concentration,met_1,1430,1.1429614641276644,trdata_141T_dt160us.mat
concentration,met_1,1431,1.461625793361876,trdata_141T_dt160us.mat
concentration,met_1,1432,0.9190876928848688,trdata_141T_dt160us.mat
concentration,met_1,1433,1.5381392033843135,trdata_141T_dt160us.mat
concentration,met_1,1434,0.8838720878261285,trdata_141T_dt160us.mat
concentration,met_1,1435,0.16183415749437713,trdata_141T_dt160us.mat
concentration,met_1,1436,2.1429704975909942,trdata_141T_dt160us.mat
concentration,met_1,1437,0.7849681976581291,trdata_141T_dt160us.mat
concentration,met_1,1438,1.2137905515093745,trdata_141T_dt160us.mat
concentration,met_1,1439,0.4924382885666593,trdata_141T_dt160us.mat
concentration,met_1,1440,1.0174257874820878,trdata_141T_dt160us.mat
concentration,met_1,1441,0.832600619374742,trdata_141T_dt160us.mat
concentration,met_1,1442,1.409597117849434,trdata_141T_dt160us.mat
concentration,met_1,1443,1.0530472611386157,trdata_141T_dt160us.mat
concentration,met_1,1444,1.2351175577692959,trdata_141T_dt160us.mat
concentration,met_1,1445,0.8402823541085891,trdata_141T_dt160us.mat
concentration,met_1,1446,1.7285556095872008,trdata_141T_dt160us.mat
concentration,met_1,1447,1.4590356499301327,trdata_141T_dt160us.mat
concentration,met_1,1448,1.3786131382924478,trdata_141T_dt160us.mat
concentration,met_1,1449,0.8789380980191634,trdata_141T_dt160us.mat
concentration,met_1,1450,0.841788137762188,trdata_141T_dt160us.mat
concentration,met_1,1451,1.491685632437332,trdata_141T_dt160us.mat
concentration,met_1,1452,2.109745781091797,trdata_141T_dt160us.mat
concentration,met_1,1453,1.167259203022087,trdata_141T_dt160us.mat
concentration,met_1,1454,1.6467963835561255,trdata_141T_dt160us.mat
concentration,met_1,1455,1.224787541529494,trdata_141T_dt160us.mat
concentration,met_1,1456,1.1026414377100426,trdata_141T_dt160us.mat
concentration,met_1,1457,1.3955230974938218,trdata_141T_dt160us.mat
concentration,met_1,1458,1.1393829208638924,trdata_141T_dt160us.mat
concentration,met_1,1459,0.7518329308939153,trdata_141T_dt160us.mat
concentration,met_1,1460,0.1634256212570553,trdata_141T_dt160us.mat
concentration,met_1,1461,0.38633014084153605,trdata_141T_dt160us.mat
concentration,met_1,1462,0.6541322373881535,trdata_141T_dt160us.mat
concentration,met_1,1463,0.583375253081482,trdata_141T_dt160us.mat
concentration,met_1,1464,1.3916744976862983,trdata_141T_dt160us.mat
concentration,met_1,1465,1.0425500521618702,trdata_141T_dt160us.mat
concentration,met_1,1466,1.8563773965688748,trdata_141T_dt160us.mat
concentration,met_1,1467,0.7722279454808322,trdata_141T_dt160us.mat
concentration,met_1,1468,1.0509916920014473,trdata_141T_dt160us.mat
concentration,met_1,1469,1.6128314400442982,trdata_141T_dt160us.mat
concentration,met_1,1470,0.8808970790807706,trdata_141T_dt160us.mat
concentration,met_1,1471,1.13724812934648,trdata_141T_dt160us.mat
concentration,met_1,1472,0.23891758698659782,trdata_141T_dt160us.mat
concentration,met_1,1473,1.0272784098074699,trdata_141T_dt160us.mat
concentration,met_1,1474,0.19524038520237275,trdata_141T_dt160us.mat
concentration,met_1,1475,0.5226682043853691,trdata_141T_dt160us.mat
concentration,met_1,1476,1.1064367281563696,trdata_141T_dt160us.mat
concentration,met_1,1477,1.3759351230087618,trdata_141T_dt160us.mat
concentration,met_1,1478,1.9221157202839956,trdata_141T_dt160us.mat
concentration,met_1,1479,1.1119210896805864,trdata_141T_dt160us.mat
concentration,met_1,1480,0.13475463722459624,trdata_141T_dt160us.mat
concentration,met_1,1481,0.4894599493173304,trdata_141T_dt160us.mat
concentration,met_1,1482,1.0377751021841881,trdata_141T_dt160us.mat
concentration,met_1,1483,2.2986205349531006,trdata_141T_dt160us.mat
concentration,met_1,1484,1.3325032454950756,trdata_141T_dt160us.mat
concentration,met_1,1485,0.5768219728531903,trdata_141T_dt160us.mat
concentration,met_1,1486,1.4327048130002644,trdata_141T_dt160us.mat
concentration,met_1,1487,1.4859754855916336,trdata_141T_dt160us.mat
concentration,met_1,1488,0.8037239137641359,trdata_141T_dt160us.mat
concentration,met_1,1489,1.3985117785588346,trdata_141T_dt160us.mat
concentration,met_1,1490,1.0077993618417609,trdata_141T_dt160us.mat
concentration,met_1,1491,1.014112934428015,trdata_141T_dt160us.mat
concentration,met_1,1492,1.2367405111489336,trdata_141T_dt160us.mat
concentration,met_1,1493,0.7799462867652285,trdata_141T_dt160us.mat
concentration,met_1,1494,1.9096196478672454,trdata_141T_dt160us.mat
concentration,met_1,1495,1.3061927730572396,trdata_141T_dt160us.mat
concentration,met_1,1496,1.3905045004787069,trdata_141T_dt160us.mat
concentration,met_1,1497,0.9895361121555638,trdata_141T_dt160us.mat
concentration,met_1,1498,1.7355272285950125,trdata_141T_dt160us.mat
concentration,met_1,1499,1.7127353699272896,trdata_141T_dt160us.mat
concentration,met_1,1500,1.316485182769219,trdata_141T_dt160us.mat
concentration,met_1,1501,0.5737676323101014,trdata_141T_dt160us.mat
concentration,met_1,1502,1.3448018975561917,trdata_141T_dt160us.mat
concentration,met_1,1503,1.631002129638285,trdata_141T_dt160us.mat
concentration,met_1,1504,1.1121028760550187,trdata_141T_dt160us.mat
concentration,met_1,1505,1.24188064173285,trdata_141T_dt160us.mat
concentration,met_1,1506,1.3510093632655833,trdata_141T_dt160us.mat
concentration,met_1,1507,0.9083935902290823,trdata_141T_dt160us.mat
concentration,met_1,1508,1.7343306677273245,trdata_141T_dt160us.mat
concentration,met_1,1509,0.8542655033240767,trdata_141T_dt160us.mat
concentration,met_1,1510,1.2778997887314762,trdata_141T_dt160us.mat
concentration,met_1,1511,1.3092191324590463,trdata_141T_dt160us.mat
concentration,met_1,1512,2.0741296975156875,trdata_141T_dt160us.mat
concentration,met_1,1513,1.2478573317330524,trdata_141T_dt160us.mat
concentration,met_1,1514,0.38177712910450423,trdata_141T_dt160us.mat
concentration,met_1,1515,1.4108410976519616,trdata_141T_dt160us.mat
concentration,met_1,1516,0.7987432092269564,trdata_141T_dt160us.mat
concentration,met_1,1517,0.6573758424616728,trdata_141T_dt160us.mat
concentration,met_1,1518,0.9705053174812791,trdata_141T_dt160us.mat
concentration,met_1,1519,0.9188123576861082,trdata_141T_dt160us.mat
concentration,met_1,1520,1.9245288395431899,trdata_141T_dt160us.mat
concentration,met_1,1521,0.6690536216498988,trdata_141T_dt160us.mat
concentration,met_1,1522,0.9035339070013643,trdata_141T_dt160us.mat
concentration,met_1,1523,1.4771872600518283,trdata_141T_dt160us.mat
concentration,met_1,1524,1.3108547879242574,trdata_141T_dt160us.mat
concentration,met_1,1525,0.6788510440241232,trdata_141T_dt160us.mat
concentration,met_1,1526,0.6407562654295809,trdata_141T_dt160us.mat
concentration,met_1,1527,1.2178027818771233,trdata_141T_dt160us.mat
concentration,met_1,1528,1.2837108949519334,trdata_141T_dt160us.mat
concentration,met_1,1529,0.678669645460912,trdata_141T_dt160us.mat
concentration,met_1,1530,0.0,trdata_141T_dt160us.mat
concentration,met_1,1531,1.038658312880238,trdata_141T_dt160us.mat
concentration,met_1,1532,1.518393577663399,trdata_141T_dt160us.mat
concentration,met_1,1533,1.331113172985028,trdata_141T_dt160us.mat
concentration,met_1,1534,0.7062696833146347,trdata_141T_dt160us.mat
concentration,met_1,1535,1.6476958781454054,trdata_141T_dt160us.mat
concentration,met_1,1536,1.7713901951534883,trdata_141T_dt160us.mat
concentration,met_1,1537,1.3345756164237814,trdata_141T_dt160us.mat
concentration,met_1,1538,0.45020510168355843,trdata_141T_dt160us.mat
concentration,met_1,1539,1.2790304540414839,trdata_141T_dt160us.mat
concentration,met_1,1540,2.7015388172138883,trdata_141T_dt160us.mat
concentration,met_1,1541,0.8089353897716245,trdata_141T_dt160us.mat
concentration,met_1,1542,1.304146931430385,trdata_141T_dt160us.mat
concentration,met_1,1543,1.415159750660163,trdata_141T_dt160us.mat
concentration,met_1,1544,1.6957757510774785,trdata_141T_dt160us.mat
concentration,met_1,1545,1.7604434932887987,trdata_141T_dt160us.mat
concentration,met_1,1546,1.78558103570622,trdata_141T_dt160us.mat
concentration,met_1,1547,0.7654404459852541,trdata_141T_dt160us.mat
concentration,met_1,1548,0.9845266532507445,trdata_141T_dt160us.mat
concentration,met_1,1549,1.8064552330112649,trdata_141T_dt160us.mat
concentration,met_1,1550,1.7899670408153223,trdata_141T_dt160us.mat
concentration,met_1,1551,1.4661742637165438,trdata_141T_dt160us.mat
concentration,met_1,1552,1.0876362610305146,trdata_141T_dt160us.mat
concentration,met_1,1553,1.3699874189886272,trdata_141T_dt160us.mat
concentration,met_1,1554,1.283166384449668,trdata_141T_dt160us.mat
concentration,met_1,1555,0.9681897601629011,trdata_141T_dt160us.mat
concentration,met_1,1556,1.503209842857343,trdata_141T_dt160us.mat
concentration,met_1,1557,1.4390189415108008,trdata_141T_dt160us.mat
concentration,met_1,1558,0.5934263009894181,trdata_141T_dt160us.mat
concentration,met_1,1559,0.586346943239743,trdata_141T_dt160us.mat
concentration,met_1,1560,1.8178807831006223,trdata_141T_dt160us.mat
concentration,met_1,1561,2.0104264104732645,trdata_141T_dt160us.mat
concentration,met_1,1562,2.0933928041025585,trdata_141T_dt160us.mat
concentration,met_1,1563,0.9650203371567431,trdata_141T_dt160us.mat
concentration,met_1,1564,0.928326366666025,trdata_141T_dt160us.mat
concentration,met_1,1565,1.5957421644528704,trdata_141T_dt160us.mat
concentration,met_1,1566,1.5182035604454778,trdata_141T_dt160us.mat
concentration,met_1,1567,1.0143733983122045,trdata_141T_dt160us.mat
concentration,met_1,1568,1.4102887840858205,trdata_141T_dt160us.mat
concentration,met_1,1569,1.6100714956355988,trdata_141T_dt160us.mat
concentration,met_1,1570,1.0121084372482034,trdata_141T_dt160us.mat
concentration,met_1,1571,0.8004372077213862,trdata_141T_dt160us.mat
concentration,met_1,1572,2.135652262674312,trdata_141T_dt160us.mat
concentration,met_1,1573,0.8859837936448103,trdata_141T_dt160us.mat
concentration,met_1,1574,1.164493689794267,trdata_141T_dt160us.mat
concentration,met_1,1575,0.7136748483874169,trdata_141T_dt160us.mat
concentration,met_1,1576,0.0,trdata_141T_dt160us.mat
concentration,met_1,1577,2.0816487920004754,trdata_141T_dt160us.mat
concentration,met_1,1578,1.673528387106169,trdata_141T_dt160us.mat
concentration,met_1,1579,1.030732335474494,trdata_141T_dt160us.mat
concentration,met_1,1580,0.6665090660833127,trdata_141T_dt160us.mat
concentration,met_1,1581,1.0301522410087265,trdata_141T_dt160us.mat
concentration,met_1,1582,1.4936492710222489,trdata_141T_dt160us.mat
concentration,met_1,1583,0.6672810579667282,trdata_141T_dt160us.mat
concentration,met_1,1584,1.6563874608154558,trdata_141T_dt160us.mat
concentration,met_1,1585,0.945748519228619,trdata_141T_dt160us.mat
concentration,met_1,1586,1.3088790413928744,trdata_141T_dt160us.mat
concentration,met_1,1587,0.6588780139744411,trdata_141T_dt160us.mat
concentration,met_1,1588,1.1723150532740971,trdata_141T_dt160us.mat
concentration,met_1,1589,2.0781751433031257,trdata_141T_dt160us.mat
concentration,met_1,1590,1.745266537360104,trdata_141T_dt160us.mat
concentration,met_1,1591,0.6966879240107858,trdata_141T_dt160us.mat
concentration,met_1,1592,1.3906826706382565,trdata_141T_dt160us.mat
concentration,met_1,1593,0.7911190025087443,trdata_141T_dt160us.mat
concentration,met_1,1594,1.8395496564709493,trdata_141T_dt160us.mat
concentration,met_1,1595,0.5885112998526357,trdata_141T_dt160us.mat
concentration,met_1,1596,1.4050499479365774,trdata_141T_dt160us.mat
concentration,met_1,1597,1.3573974447972417,trdata_141T_dt160us.mat
concentration,met_1,1598,0.795226995316441,trdata_141T_dt160us.mat
concentration,met_1,1599,1.5839695545453751,trdata_141T_dt160us.mat
concentration,met_1,1600,0.9156526382451936,trdata_141T_dt160us.mat
concentration,met_1,1601,0.8875728202304562,trdata_141T_dt160us.mat
concentration,met_1,1602,0.799629498570589,trdata_141T_dt160us.mat
concentration,met_1,1603,0.7158444650438536,trdata_141T_dt160us.mat
concentration,met_1,1604,1.0844165823450493,trdata_141T_dt160us.mat
concentration,met_1,1605,1.5836010899802346,trdata_141T_dt160us.mat
concentration,met_1,1606,1.5031528752818375,trdata_141T_dt160us.mat
concentration,met_1,1607,1.1885314344298252,trdata_141T_dt160us.mat
concentration,met_1,1608,1.2077858825026073,trdata_141T_dt160us.mat
concentration,met_1,1609,1.0065713943378474,trdata_141T_dt160us.mat
concentration,met_1,1610,0.7827000300289011,trdata_141T_dt160us.mat
concentration,met_1,1611,1.0698152814196717,trdata_141T_dt160us.mat
concentration,met_1,1612,1.1652141938798775,trdata_141T_dt160us.mat
concentration,met_1,1613,1.3059205810755323,trdata_141T_dt160us.mat
concentration,met_1,1614,1.0373079780406025,trdata_141T_dt160us.mat
concentration,met_1,1615,1.4511563741496982,trdata_141T_dt160us.mat
concentration,met_1,1616,0.8004420091287656,trdata_141T_dt160us.mat
concentration,met_1,1617,1.1333694025740928,trdata_141T_dt160us.mat
concentration,met_1,1618,0.9601120093110824,trdata_141T_dt160us.mat
concentration,met_1,1619,0.8863006268727865,trdata_141T_dt160us.mat
